,TIME,COUNT_NEWS,trade_index,fiscal_index,monetary_index
817,2019-08-23,3,0,0,0
818,2019-08-26,3,0,0,0
819,2019-08-27,3,0,0,0
820,2019-08-29,5,40,0,0
821,2019-08-30,7,0,0,0
822,2019-08-31,1,9,0,0
823,2019-09-01,1,0,0,0
824,2019-09-03,5,0,0,0
825,2019-09-04,6,32,0,0
826,2019-09-05,4,0,0,0
827,2019-09-06,4,0,0,0
828,2019-09-08,1,0,0,0
829,2019-09-09,2,90,80,12
830,2019-09-10,4,0,0,0
831,2019-09-12,3,0,0,0
832,2019-09-13,4,0,0,0
833,2019-09-16,5,4,0,0
834,2019-09-17,4,48,0,0
835,2019-09-18,5,0,0,0
836,2019-09-20,5,0,0,0
837,2019-09-23,4,0,0,0
838,2019-09-24,3,0,0,0
839,2019-09-25,1,0,0,0
840,2019-09-26,7,68,6,0
841,2019-09-27,5,194,64,192
842,2019-09-30,1,0,0,0
843,2019-11-04,1,0,0,0
844,2019-11-11,1,0,0,0
845,2019-11-13,1,0,0,0
846,2019-11-14,1,0,0,0
847,2019-11-18,1,0,0,0
848,2019-11-19,1,0,0,0
849,2019-11-24,2,4,0,0
850,2019-11-26,2,0,0,0
851,2019-11-27,2,0,0,0
852,2019-12-18,1,0,0,0
853,2019-12-20,1,4,0,0
854,2019-12-22,1,0,0,0
855,2019-12-23,2,0,0,0
856,2019-12-24,1,0,0,0
857,2019-12-25,1,0,0,0
858,2019-12-27,1,0,0,0
859,2019-12-28,1,0,0,0
860,2019-12-31,4,0,0,0
861,2020-01-02,1,30,24,10
862,2020-01-03,2,0,0,0
863,2020-01-06,1,0,0,0
864,2020-01-08,1,0,0,0
865,2020-01-09,1,0,0,0
866,2020-01-10,3,0,0,0
867,2020-01-13,2,0,0,0
868,2020-01-15,4,0,0,0
869,2020-01-16,2,24,0,0
870,2020-01-17,1,0,0,0
871,2020-01-18,1,0,0,0
872,2020-01-19,2,0,0,0
873,2020-01-20,1,0,0,0
874,2020-01-22,1,192,0,0
875,2020-01-28,1,0,0,0
876,2020-01-30,3,0,0,0
877,2020-02-01,1,0,0,0
878,2020-02-02,2,92,60,25
879,2020-02-04,1,0,0,0
880,2020-02-05,1,16,0,0
881,2020-02-06,2,0,0,0
882,2020-02-07,4,0,40,0
883,2020-02-08,1,0,0,0
884,2020-02-10,2,0,0,0
885,2020-02-11,3,0,0,0
886,2020-02-12,2,60,0,0
887,2020-02-14,1,2,0,0
888,2020-02-15,1,0,0,0
889,2020-02-18,4,0,0,0
890,2020-02-19,3,64,0,0
891,2020-02-20,1,0,0,0
892,2020-02-21,1,0,0,0
893,2020-02-24,2,0,0,0
894,2020-02-25,2,0,0,0
895,2020-02-26,1,12,24,0
896,2020-02-28,6,12,44,32
897,2020-03-01,3,2,0,0
898,2020-03-02,2,0,0,0
899,2020-03-03,1,0,0,0
900,2020-03-04,2,0,0,0
901,2020-03-05,1,0,0,0
902,2020-03-06,4,0,18,0
903,2020-03-09,2,36,0,0
904,2020-03-10,2,6,0,0
905,2020-03-11,1,48,0,0
906,2020-03-12,5,0,0,0
907,2020-03-13,5,3,0,0
908,2020-03-14,1,0,0,0
909,2020-03-15,1,36,0,0
910,2020-03-16,3,0,0,0
911,2020-03-17,1,0,0,0
912,2020-03-19,3,36,0,0
913,2020-03-20,6,0,0,0
914,2020-03-23,1,0,0,0
915,2020-03-25,2,0,0,0
916,2020-03-26,1,0,0,0
917,2020-03-27,1,0,0,0
918,2020-03-28,1,0,0,0
919,2020-03-29,1,36,0,0
920,2020-03-30,4,0,0,0
921,2020-03-31,3,0,0,0
922,2020-04-01,7,0,0,0
923,2020-04-02,1,200,192,150
924,2020-04-03,1,0,0,0
925,2020-04-04,1,0,0,0
926,2020-04-05,1,0,0,0
927,2020-04-07,2,20,12,0
928,2020-04-08,2,0,0,0
929,2020-04-09,2,15,0,0
930,2020-04-10,6,30,90,25
931,2020-04-11,1,16,0,0
932,2020-04-13,2,2,0,0
933,2020-04-14,1,0,0,0
934,2020-04-15,2,0,0,0
935,2020-04-16,2,0,0,0
936,2020-04-17,4,0,0,0
937,2020-04-18,4,0,0,0
938,2020-04-19,1,0,0,0
939,2020-04-20,4,12,4,0
940,2020-04-21,3,0,0,0
941,2020-04-22,1,0,0,0
942,2020-04-23,5,0,0,0
943,2020-04-24,4,0,0,0
944,2020-04-25,3,0,0,0
945,2020-04-26,2,8,0,0
946,2020-04-27,3,0,0,0
947,2020-04-28,7,0,0,0
948,2020-04-29,5,0,0,0
949,2020-05-01,1,0,0,0
950,2020-05-02,2,0,0,0
951,2020-05-04,5,0,0,0
952,2020-05-05,5,0,0,0
953,2020-05-06,1,150,0,0
954,2020-05-07,7,0,0,0
955,2020-05-08,6,0,0,0
956,2020-05-09,4,210,340,40
957,2020-05-10,1,0,0,0
958,2020-05-11,1,12,60,9
959,2020-05-12,3,0,0,0
960,2020-05-13,4,30,0,0
961,2020-05-14,6,24,52,16
962,2020-05-15,3,20,0,0
963,2020-05-16,1,0,0,0
964,2020-05-17,1,0,0,0
965,2020-05-18,1,0,0,0
966,2020-05-19,5,15,18,12
967,2020-05-20,2,75,0,0
968,2020-05-21,4,48,0,0
969,2020-05-22,2,3,0,0
970,2020-05-25,4,30,32,0
971,2020-05-26,4,2,0,0
972,2020-05-27,4,0,0,0
973,2020-05-28,4,0,0,0
974,2020-05-29,4,36,0,12
975,2020-06-01,3,0,0,0
976,2020-06-02,5,46,48,0
977,2020-06-03,1,0,0,0
978,2020-06-04,3,12,0,0
979,2020-06-05,3,32,0,0
980,2020-06-08,2,0,0,0
981,2020-06-09,1,0,0,0
982,2020-06-10,2,0,0,0
983,2020-06-11,1,0,0,0
984,2020-06-12,5,0,0,0
985,2020-06-15,1,50,0,0
986,2020-06-16,2,0,0,0
987,2020-06-17,1,0,0,0
988,2020-06-18,4,0,0,0
989,2020-06-19,1,0,0,0
990,2020-06-22,4,75,60,0
991,2020-06-24,4,0,0,0
992,2020-06-26,1,0,0,0
993,2020-06-28,1,0,0,0
994,2020-06-29,1,0,0,0
995,2020-07-01,4,210,100,180
996,2020-07-02,4,265,216,150
997,2020-07-03,1,60,0,0
998,2020-07-04,1,0,0,0
999,2020-07-06,3,100,0,0
1000,2020-07-07,3,216,684,120
1001,2020-07-08,3,78,0,0
1002,2020-07-09,3,15,0,0
1003,2020-07-10,2,32,40,0
1004,2020-07-13,3,0,0,0
1005,2020-07-14,4,50,120,25
1006,2020-07-16,5,10,0,0
1007,2020-07-19,1,32,0,0
1008,2020-07-21,3,0,0,0
1009,2020-07-23,3,0,0,0
1010,2020-07-24,1,0,0,0
1011,2020-07-27,3,0,0,0
1012,2020-07-28,3,0,0,0
1013,2020-07-29,3,8,0,0
1014,2020-07-30,2,16,0,0
1015,2020-07-31,2,15,0,0
1016,2020-08-03,1,0,0,0
1017,2020-08-04,4,8,0,0
1018,2020-08-05,2,0,0,0
1019,2020-08-06,3,0,0,0
1020,2020-08-07,2,0,0,0
1021,2020-08-10,4,0,0,0
1022,2020-08-12,2,0,0,0
1023,2020-08-13,1,0,0,0
1024,2020-08-14,2,0,0,0
1025,2020-08-18,1,0,0,0
1026,2020-08-20,5,104,80,0
1027,2020-08-21,2,0,0,0
1028,2020-08-22,1,0,0,0
1029,2020-08-25,2,0,0,0
1030,2020-08-26,8,72,100,0
1031,2020-08-27,3,0,0,0
1032,2020-08-28,3,69,0,0
1033,2020-08-29,1,0,0,0
1034,2020-09-03,9,100,50,0
1035,2020-09-04,1,0,0,0
1036,2020-09-08,1,0,0,0
1037,2020-09-09,2,0,0,0
1038,2020-09-10,4,0,0,0
1039,2020-09-11,3,12,0,0
1040,2020-09-14,3,0,0,0
1041,2020-09-15,2,0,0,0
1042,2020-09-16,1,25,0,0
1043,2020-09-17,2,12,0,0
1044,2020-09-18,3,24,62,62
1045,2020-09-21,3,0,0,0
1046,2020-09-23,1,0,0,0
1047,2020-09-24,1,0,0,0
1048,2020-09-25,3,0,0,0
1049,2020-09-26,1,0,0,0
1050,2020-09-28,4,0,0,0
1051,2020-09-29,4,12,0,0
1052,2020-09-30,5,0,0,0
1053,2020-10-01,3,0,0,0
1054,2020-10-02,3,90,48,24
1055,2020-10-03,1,27,0,0
1056,2020-10-05,4,0,0,0
1057,2020-10-06,3,0,0,0
1058,2020-10-07,6,0,0,0
1059,2020-10-08,1,0,0,0
1060,2020-10-09,1,0,0,0
1061,2020-10-12,4,20,0,0
1062,2020-10-13,2,0,0,0
1063,2020-10-14,5,0,16,0
1064,2020-10-15,4,30,0,0
1065,2020-10-16,4,2,0,0
1066,2020-10-18,1,0,0,0
1067,2020-10-19,2,0,0,0
1068,2020-10-20,2,0,0,0
1069,2020-10-21,2,0,0,0
1070,2020-10-22,6,0,12,0
1071,2020-10-23,6,75,0,0
1072,2020-10-25,2,0,0,0
1073,2020-10-26,3,0,0,0
1074,2020-10-27,5,0,0,0
1075,2020-10-28,3,0,0,0
1076,2020-10-29,1,0,0,0
1077,2020-10-30,4,14,0,0
1078,2020-10-31,1,40,96,32
1079,2020-11-02,3,24,0,0
1080,2020-11-03,4,0,0,0
1081,2020-11-04,2,0,0,0
1082,2020-11-07,1,0,0,0
1083,2020-11-10,1,0,0,0
1084,2020-11-11,6,72,0,0
1085,2020-11-12,1,12,0,0
1086,2020-11-13,1,0,0,0
1087,2020-11-14,1,0,0,0
1088,2020-11-15,1,0,0,0
1089,2020-11-18,3,0,0,0
1090,2020-11-19,3,0,0,0
1091,2020-11-20,2,3,0,0
1092,2020-11-22,2,0,0,0
1093,2020-11-23,1,6,0,0
1094,2020-11-24,3,150,0,0
1095,2020-11-25,1,0,0,0
1096,2020-11-26,2,0,0,0
1097,2020-11-28,1,0,0,0
1098,2020-11-30,5,0,0,0
1099,2020-12-01,1,0,0,0
1100,2020-12-02,2,0,6,0
1101,2020-12-03,4,100,0,0
1102,2020-12-04,2,0,0,0
1103,2020-12-05,3,0,0,0
1104,2020-12-07,3,12,16,12
1105,2020-12-08,3,0,0,0
1106,2020-12-09,1,0,0,0
1107,2020-12-10,4,0,0,0
1108,2020-12-11,3,16,0,0
1109,2020-12-16,2,0,0,0
1110,2020-12-17,1,0,140,0
1111,2020-12-20,1,0,0,0
1112,2020-12-21,1,0,0,0
1113,2020-12-22,2,216,168,60
1114,2020-12-23,3,80,0,0
1115,2020-12-24,1,90,0,0
1116,2020-12-25,2,0,0,0
1117,2020-12-26,1,0,0,0
1118,2020-12-28,2,0,0,0
1119,2020-12-29,2,22,0,0
1120,2020-12-30,1,270,150,60
1121,2021-01-02,1,0,0,0
1122,2021-01-03,1,0,0,0
1123,2021-01-04,4,156,144,120
1124,2021-01-05,5,0,0,0
1125,2021-01-07,5,0,0,0
1126,2021-01-08,3,40,0,0
1127,2021-01-09,1,0,0,0
1128,2021-01-11,3,60,0,0
1129,2021-01-13,1,24,0,0
1130,2021-01-14,2,40,0,0
1131,2021-01-19,1,16,0,0
1132,2021-01-20,2,0,0,0
1133,2021-01-21,1,0,0,0
1134,2021-01-22,2,0,0,0
1135,2021-01-26,3,12,15,0
1136,2021-01-27,1,0,0,0
1137,2021-01-29,5,22,0,0
1138,2021-01-30,1,0,0,0
1139,2021-01-31,1,0,0,0
1140,2021-02-01,6,12,0,0
1141,2021-02-03,1,0,0,0
1142,2021-02-04,2,0,0,0
1143,2021-02-08,2,0,0,0
1144,2021-02-10,2,0,0,0
1145,2021-02-11,1,16,0,0
1146,2021-02-12,1,8,0,0
1147,2021-02-15,1,4,0,0
1148,2021-02-17,2,300,80,32
1149,2021-02-18,1,0,0,0
1150,2021-02-19,2,0,0,0
1151,2021-02-23,1,0,0,0
1152,2021-02-24,2,0,0,0
1153,2021-02-25,2,0,0,0
1154,2021-02-26,1,0,0,0
1155,2021-03-01,4,0,0,0
1156,2021-03-03,1,0,0,0
1157,2021-03-05,1,0,0,0
1158,2021-03-08,2,18,0,0
1159,2021-03-09,1,0,0,0
1160,2021-03-10,1,0,0,0
1161,2021-03-11,1,0,0,0
1162,2021-03-12,2,0,0,0
1163,2021-03-16,1,0,0,0
1164,2021-03-17,3,0,0,0
1165,2021-03-19,1,0,0,0
1166,2021-03-23,1,0,0,0
1167,2021-03-24,2,135,0,0
1168,2021-03-25,3,0,0,0
1169,2021-03-29,1,8,0,0
1170,2021-03-30,4,0,0,0
1171,2021-03-31,1,0,0,0
1172,2021-04-01,1,12,45,0
1173,2021-04-02,1,0,0,0
1174,2021-04-03,1,0,0,0
1175,2021-04-05,1,0,0,0
1176,2021-04-06,1,0,0,0
1177,2021-04-07,2,0,0,0
1178,2021-04-08,1,0,0,0
1179,2021-04-09,3,0,0,0
1180,2021-04-12,1,0,0,0
1181,2021-04-13,1,32,75,16
1182,2021-04-15,1,0,0,0
1183,2021-04-18,1,0,0,0
1184,2021-04-20,3,25,0,0
1185,2021-04-22,2,0,0,0
1186,2021-04-23,2,125,0,0
1187,2021-04-24,1,0,0,0
1188,2021-04-26,1,0,0,0
1189,2021-04-27,3,15,36,30
1190,2021-04-28,4,0,0,0
1191,2021-04-29,2,12,0,0
1192,2021-05-03,1,18,64,24
1193,2021-05-04,3,0,15,20
1194,2021-05-05,2,2,0,0
1195,2021-05-06,3,0,0,0
1196,2021-05-07,6,0,0,0
1197,2021-05-08,1,0,0,0
1198,2021-05-10,3,0,0,0
1199,2021-05-11,4,87,0,0
1200,2021-05-12,3,0,0,0
1201,2021-05-13,1,0,0,0
1202,2021-05-14,2,144,32,32
1203,2021-05-17,1,0,0,0
1204,2021-05-18,1,0,0,0
1205,2021-05-19,1,0,0,0
1206,2021-05-21,4,9,0,0
1207,2021-05-23,4,0,0,0
1208,2021-05-24,2,0,0,0
1209,2021-05-25,4,0,0,0
1210,2021-05-26,4,0,0,0
1211,2021-05-27,3,0,0,0
1212,2021-05-28,2,0,0,0
1213,2021-05-31,1,0,0,0
1214,2021-06-01,2,0,0,0
1215,2021-06-02,6,0,0,0
1216,2021-06-03,10,10,0,0
1217,2021-06-04,7,0,0,0
1218,2021-06-05,3,0,0,0
1219,2021-06-06,1,0,0,0
1220,2021-06-07,1,0,0,0
1221,2021-06-08,2,0,0,0
1222,2021-06-09,3,0,0,0
1223,2021-06-10,5,0,0,0
1224,2021-06-11,2,0,0,0
1225,2021-06-12,1,0,0,0
1226,2021-06-14,4,0,0,0
1227,2021-06-15,1,4,0,0
1228,2021-06-16,3,0,0,0
1229,2021-06-17,2,0,0,0
1230,2021-06-18,1,0,0,0
1231,2021-06-20,1,0,0,0
1232,2021-06-21,2,0,0,0
1233,2021-06-22,1,0,0,0
1234,2021-06-23,1,0,0,0
1235,2021-06-24,2,8,5,0
1236,2021-06-25,5,0,0,0
1237,2021-06-26,1,2,0,0
1238,2021-06-28,3,0,0,0
1239,2021-06-30,1,0,0,0
1240,2021-07-01,6,0,0,0
1241,2021-07-02,7,30,0,160
1242,2021-07-03,1,0,0,0
1243,2021-07-05,3,0,0,0
1244,2021-07-06,3,18,0,0
1245,2021-07-07,6,56,0,0
1246,2021-07-08,3,40,0,0
1247,2021-07-09,6,150,0,216
1248,2021-07-10,4,32,40,0
1249,2021-07-12,6,15,0,0
1250,2021-07-13,3,10,6,4
1251,2021-07-14,5,24,0,0
1252,2021-07-15,7,60,0,0
1253,2021-07-16,11,90,0,0
1254,2021-07-19,8,0,0,0
1255,2021-07-20,4,0,25,0
1256,2021-07-21,6,0,0,0
1257,2021-07-22,3,20,0,0
1258,2021-07-23,6,210,32,32
1259,2021-07-24,3,0,0,0
1260,2021-07-26,6,40,0,0
1261,2021-07-27,6,12,0,0
1262,2021-07-28,11,140,150,0
1263,2021-07-29,2,0,0,0
1264,2021-07-30,2,0,30,0
1265,2021-08-01,2,0,0,0
1266,2021-08-02,6,51,24,0
1267,2021-08-03,3,12,0,0
1268,2021-08-04,8,20,24,5
1269,2021-08-05,1,0,0,0
1270,2021-08-06,5,58,0,0
1271,2021-08-08,2,0,0,0
1272,2021-08-09,3,0,0,0
1273,2021-08-10,3,45,0,0
1274,2021-08-11,13,52,0,0
1275,2021-08-12,4,6,0,8
1276,2021-08-13,2,27,30,8
1277,2021-08-15,1,0,0,0
1278,2021-08-17,4,0,4,0
1279,2021-08-18,5,0,0,0
1280,2021-08-19,2,180,120,240
1281,2021-08-20,2,0,0,0
1282,2021-08-21,2,12,0,0
1283,2021-08-22,1,0,0,0
1284,2021-08-23,5,0,0,0
1285,2021-08-24,4,0,0,0
1286,2021-08-25,4,0,0,0
1287,2021-08-26,7,12,0,0
1288,2021-08-27,2,0,0,0
1289,2021-08-29,2,0,0,0
1290,2021-08-30,4,0,0,0
1291,2021-08-31,2,0,0,0
1292,2021-09-01,7,0,10,0
1293,2021-09-04,2,0,0,0
1294,2021-09-05,1,0,0,0
1295,2021-09-06,4,0,0,0
1296,2021-09-07,5,275,0,50
1297,2021-09-08,4,16,0,0
1298,2021-09-09,8,0,0,0
1299,2021-09-10,9,3,0,0
1300,2021-09-12,1,0,0,0
1301,2021-09-13,5,0,0,0
1302,2021-09-14,2,0,0,0
1303,2021-09-15,6,0,0,0
1304,2021-09-16,7,288,100,50
1305,2021-09-18,1,0,0,0
1306,2021-09-20,3,0,0,0
1307,2021-09-21,3,0,0,0
1308,2021-09-22,6,0,0,0
1309,2021-09-23,1,0,0,0
1310,2021-09-24,2,0,0,0
1311,2021-09-25,3,0,0,0
1312,2021-09-27,2,0,0,0
1313,2021-09-28,7,0,0,0
1314,2021-09-29,1,0,0,0
1315,2021-09-30,6,0,0,0
1316,2021-10-01,3,8,0,0
1317,2021-10-02,2,8,0,0
1318,2021-10-03,2,2,4,0
1319,2021-10-04,7,0,0,0
1320,2021-10-05,2,0,0,0
1321,2021-10-06,2,12,0,0
1322,2021-10-07,4,0,0,0
1323,2021-10-08,2,120,216,25
1324,2021-10-09,1,0,0,0
1325,2021-10-10,1,2,0,0
1326,2021-10-11,7,0,44,18
1327,2021-10-12,3,9,0,0
1328,2021-10-13,4,0,0,0
1329,2021-10-14,5,0,20,8
1330,2021-10-15,6,20,30,8
1331,2021-10-16,2,0,0,0
1332,2021-10-19,1,0,0,0
1333,2021-10-20,3,72,0,0
1334,2021-10-21,5,12,0,0
1335,2021-10-22,5,24,26,6
1336,2021-10-24,1,0,0,0
1337,2021-10-25,3,0,0,0
1338,2021-10-26,3,200,0,216
1339,2021-10-27,6,10,0,0
1340,2021-10-28,1,18,0,0
1341,2021-10-29,7,0,24,0
1342,2021-11-01,3,2,0,0
1343,2021-11-02,3,16,0,0
1344,2021-11-03,4,10,105,20
1345,2021-11-04,3,0,0,0
1346,2021-11-05,5,16,0,0
1347,2021-11-06,1,0,0,0
1348,2021-11-08,2,0,0,0
1349,2021-11-09,3,0,0,0
1350,2021-11-10,6,8,0,0
1351,2021-11-11,2,0,0,0
1352,2021-11-12,4,18,0,0
1353,2021-11-13,2,20,0,0
1354,2021-11-15,4,24,0,0
1355,2021-11-16,10,277,32,0
1356,2021-11-17,3,0,90,50
1357,2021-11-18,2,0,0,0
1358,2021-11-19,4,0,0,0
1359,2021-11-20,1,0,0,0
1360,2021-11-21,1,0,0,0
1361,2021-11-22,4,100,24,0
1362,2021-11-23,1,0,0,0
1363,2021-11-24,3,0,0,0
1364,2021-11-25,2,12,0,0
1365,2021-11-26,1,0,0,0
1366,2021-11-28,1,0,0,0
1367,2021-11-29,2,0,0,0
1368,2021-11-30,4,0,0,0
1369,2021-12-01,1,0,0,0
1370,2021-12-02,7,8,0,0
1371,2021-12-03,3,6,9,9
1372,2021-12-06,3,12,0,0
1373,2021-12-07,7,120,48,32
1374,2021-12-08,5,72,0,0
1375,2021-12-09,6,132,88,12
1376,2021-12-10,4,12,0,0
1377,2021-12-11,1,0,0,0
1378,2021-12-14,3,32,15,24
1379,2021-12-15,4,26,12,0
1380,2021-12-16,1,32,0,100
1381,2021-12-17,3,50,0,0
1382,2021-12-20,1,0,0,0
1383,2021-12-21,3,36,54,16
1384,2021-12-22,1,0,0,0
1385,2021-12-24,3,0,48,20
1386,2021-12-25,1,0,0,0
1387,2021-12-26,1,36,0,0
1388,2021-12-27,3,0,0,0
1389,2021-12-28,4,174,96,15
1390,2021-12-29,8,0,36,18
1391,2021-12-30,4,144,50,80
1392,2021-12-31,7,24,0,0
1393,2022-01-04,2,6,0,0
1394,2022-01-05,10,6,20,20
1395,2022-01-06,4,0,0,0
1396,2022-01-07,8,51,33,0
1397,2022-01-10,3,24,3,0
1398,2022-01-11,2,90,0,0
1399,2022-01-12,2,0,0,0
1400,2022-01-13,1,0,0,0
1401,2022-01-14,1,0,0,0
1402,2022-01-16,1,0,0,0
1403,2022-01-17,1,0,0,0
1404,2022-01-19,1,0,0,0
1405,2022-01-20,1,12,0,0
1406,2022-01-21,3,0,0,0
1407,2022-01-22,4,0,0,0
1408,2022-01-24,2,0,0,0
1409,2022-01-25,2,0,0,0
1410,2022-01-26,1,0,0,0
1411,2022-01-27,1,0,0,0
1412,2022-01-28,9,0,0,0
1413,2022-01-29,3,72,0,0
1414,2022-02-02,1,6,0,2
1415,2022-02-04,1,540,288,360
1416,2022-02-08,2,0,0,0
1417,2022-02-09,2,48,30,40
1418,2022-02-10,2,0,0,0
1419,2022-02-11,4,90,0,36
1420,2022-02-14,3,0,0,0
1421,2022-02-15,1,0,0,0
1422,2022-02-17,5,0,0,0
1423,2022-02-19,1,0,0,0
1424,2022-02-21,2,0,0,0
1425,2022-02-22,1,0,0,0
1426,2022-02-23,2,0,0,0
1427,2022-02-25,2,384,150,360
1428,2022-02-28,1,0,0,0
1429,2022-03-01,4,2,0,0
1430,2022-03-02,3,32,0,0
1431,2022-03-03,3,48,24,18
1432,2022-03-04,5,60,84,25
1433,2022-03-08,2,0,0,0
1434,2022-03-09,2,0,12,48
1435,2022-03-10,3,0,0,0
1436,2022-03-11,2,2,0,0
1437,2022-03-14,1,0,0,0
1438,2022-03-15,4,0,0,0
1439,2022-03-16,3,0,0,0
1440,2022-03-18,3,320,80,64
1441,2022-03-20,1,8,0,0
1442,2022-03-21,4,0,0,0
1443,2022-03-22,5,0,0,0
1444,2022-03-23,2,60,30,25
1445,2022-03-24,3,0,0,0
1446,2022-03-25,4,0,0,0
1447,2022-03-29,4,8,0,12
1448,2022-03-30,1,0,0,0
1449,2022-03-31,4,0,0,0
1450,2022-04-01,2,0,0,0
1451,2022-04-03,1,0,0,0
1452,2022-04-04,2,0,0,0
1453,2022-04-05,2,0,0,0
1454,2022-04-06,4,16,0,0
1455,2022-04-07,2,36,0,0
1456,2022-04-08,4,34,12,12
1457,2022-04-09,1,0,0,0
1458,2022-04-10,1,18,8,12
1459,2022-04-11,2,0,0,0
1460,2022-04-12,3,0,0,0
1461,2022-04-13,6,28,0,0
1462,2022-04-14,1,30,48,54
1463,2022-04-15,2,0,0,0
1464,2022-04-18,1,0,60,40
1465,2022-04-19,3,0,0,0
1466,2022-04-20,2,0,0,0
1467,2022-04-21,4,16,0,0
1468,2022-04-22,3,150,60,60
1469,2022-04-25,2,0,0,0
1470,2022-04-26,3,0,0,0
1471,2022-04-27,3,20,0,0
1472,2022-04-28,3,8,0,0
1473,2022-04-29,3,12,12,0
1474,2022-05-04,1,0,0,0
1475,2022-05-06,3,0,0,0
1476,2022-05-09,2,0,0,0
1477,2022-05-10,1,0,0,0
1478,2022-05-11,1,0,0,0
1479,2022-05-12,5,120,27,18
1480,2022-05-13,5,0,0,0
1481,2022-05-16,2,24,48,9
1482,2022-05-17,2,0,0,0
1483,2022-05-18,4,12,0,0
1484,2022-05-19,3,64,20,16
1485,2022-05-20,4,45,0,0
1486,2022-05-21,1,0,0,0
1487,2022-05-22,1,0,0,0
1488,2022-05-23,5,0,0,0
1489,2022-05-24,3,24,15,12
1490,2022-05-25,1,0,10,0
1491,2022-05-26,3,40,20,0
1492,2022-05-27,4,15,48,0
1493,2022-05-29,2,12,0,0
1494,2022-05-30,1,0,0,0
1495,2022-05-31,1,30,0,0
1496,2022-06-01,4,40,72,60
1497,2022-06-02,7,0,0,0
1498,2022-06-03,1,0,0,0
1499,2022-06-05,1,30,0,0
1500,2022-06-06,4,48,32,0
1501,2022-06-07,2,0,0,0
1502,2022-06-08,4,45,72,50
1503,2022-06-09,2,0,0,0
1504,2022-06-10,2,462,138,192
1505,2022-06-13,2,192,0,200
1506,2022-06-15,1,0,0,0
1507,2022-06-16,4,88,354,210
1508,2022-06-17,2,0,0,0
1509,2022-06-20,3,128,40,96
1510,2022-06-21,3,0,0,0
1511,2022-06-23,2,12,0,0
1512,2022-06-24,1,0,0,0
1513,2022-06-25,1,0,0,0
1514,2022-06-27,2,0,0,0
1515,2022-06-28,1,60,250,80
1516,2022-06-29,3,9,0,0
1517,2022-06-30,3,0,0,0
1518,2022-07-01,10,16,0,0
1519,2022-07-02,1,0,0,0
1520,2022-07-03,1,0,0,0
1521,2022-07-04,7,128,149,44
1522,2022-07-05,9,36,0,0
1523,2022-07-06,7,2,0,0
1524,2022-07-07,10,255,496,248
1525,2022-07-08,3,300,144,216
1526,2022-07-10,2,0,0,0
1527,2022-07-11,3,0,0,0
1528,2022-07-12,4,100,60,40
1529,2022-07-13,2,0,0,0
1530,2022-07-14,3,24,0,0
1531,2022-07-15,8,96,24,0
1532,2022-07-16,4,24,0,0
1533,2022-07-17,1,0,0,0
1534,2022-07-18,3,72,16,18
1535,2022-07-19,3,172,72,0
1536,2022-07-20,4,172,0,450
1537,2022-07-21,4,32,20,16
1538,2022-07-22,1,0,0,0
1539,2022-07-23,1,0,0,0
1540,2022-07-25,4,4,6,4
1541,2022-07-26,3,0,0,0
1542,2022-07-27,2,0,0,0
1543,2022-07-28,4,0,10,8
1544,2022-07-29,2,0,0,0
1545,2022-07-30,2,10,0,0
1546,2022-08-01,5,0,0,0
1547,2022-08-02,2,360,180,900
1548,2022-08-04,3,0,0,0
1549,2022-08-05,2,0,0,0
1550,2022-08-07,1,0,0,0
1551,2022-08-08,1,16,20,0
1552,2022-08-09,5,27,8,0
1553,2022-08-10,4,0,0,0
1554,2022-08-11,5,32,0,8
1555,2022-08-14,1,0,0,0
1556,2022-08-15,1,0,0,0
1557,2022-08-16,2,60,72,80
1558,2022-08-17,5,80,0,0
1559,2022-08-18,4,3,0,0
1560,2022-08-19,2,40,24,48
1561,2022-08-20,1,0,0,0
1562,2022-08-22,3,2,0,0
1563,2022-08-23,5,15,0,0
1564,2022-08-24,6,90,96,162
1565,2022-08-25,4,18,0,0
1566,2022-08-26,3,60,0,0
1567,2022-08-27,2,12,0,0
1568,2022-08-28,4,0,0,0
1569,2022-08-29,4,8,0,0
1570,2022-08-30,3,0,0,0
1571,2022-08-31,3,0,0,0
1572,2022-09-04,2,0,0,0
1573,2022-09-05,4,0,0,0
1574,2022-09-06,2,48,0,0
1575,2022-09-07,2,4,6,4
1576,2022-09-08,4,0,0,0
1577,2022-09-09,1,0,0,0
1578,2022-09-10,1,0,0,0
1579,2022-09-12,9,0,0,0
1580,2022-09-13,2,0,0,0
1581,2022-09-14,3,0,0,0
1582,2022-09-15,2,0,0,0
1583,2022-09-16,3,0,0,0
1584,2022-09-19,6,69,0,0
1585,2022-09-20,6,0,0,0
1586,2022-09-21,2,6,6,0
1587,2022-09-22,1,0,0,0
1588,2022-09-23,2,0,0,0
1589,2022-09-24,3,0,0,0
1590,2022-09-25,1,0,0,0
1591,2022-09-26,1,0,0,0
1592,2022-09-27,3,0,0,0
1593,2022-09-28,4,0,0,0
1594,2022-09-29,5,80,48,36
1595,2022-09-30,6,24,0,0
1596,2022-10-03,4,9,0,0
1597,2022-10-04,2,0,0,0
1598,2022-10-05,7,60,48,120
1599,2022-10-06,1,0,0,0
1600,2022-10-07,6,36,60,9
1601,2022-10-08,2,0,80,27
1602,2022-10-10,4,90,36,60
