,PAPER,TIME,COUNT_NEWS,trade_index,fiscal_index,monetary_index
1219,vietnamnet.vn,2014-06-20,13,80,0,0
1220,vietnamnet.vn,2014-06-21,9,0,0,0
1221,vietnamnet.vn,2014-06-23,18,10,0,4
1222,vietnamnet.vn,2014-06-24,15,27,0,0
1223,vietnamnet.vn,2014-06-25,15,8,6,16
1224,vietnamnet.vn,2014-06-26,20,60,12,24
1225,vietnamnet.vn,2014-06-27,9,0,0,0
1226,vietnamnet.vn,2014-06-30,11,12,1,0
1227,vietnamnet.vn,2014-07-01,19,2,0,0
1228,vietnamnet.vn,2014-07-02,18,2,0,0
1229,vietnamnet.vn,2014-07-03,12,0,0,0
1230,vietnamnet.vn,2014-07-04,1,0,0,0
1231,vietnamnet.vn,2014-07-05,12,0,0,0
1232,vietnamnet.vn,2014-07-06,12,10,0,0
1233,vietnamnet.vn,2014-07-07,20,57,4,12
1234,vietnamnet.vn,2014-07-08,19,30,2,0
1235,vietnamnet.vn,2014-07-09,11,4,0,0
1236,vietnamnet.vn,2014-07-11,18,0,0,0
1237,vietnamnet.vn,2014-07-12,11,0,0,0
1238,vietnamnet.vn,2014-07-13,11,4,0,0
1239,vietnamnet.vn,2014-07-14,10,0,0,0
1240,vietnamnet.vn,2014-07-15,18,4,0,0
1241,vietnamnet.vn,2014-07-16,17,114,12,0
1242,vietnamnet.vn,2014-07-18,4,2,0,0
1243,vietnamnet.vn,2014-07-19,11,0,0,0
1244,vietnamnet.vn,2014-07-20,10,0,0,0
1245,vietnamnet.vn,2014-07-21,16,5,0,0
1246,vietnamnet.vn,2014-07-22,22,40,0,2
1247,vietnamnet.vn,2014-07-23,20,12,0,0
1248,vietnamnet.vn,2014-07-24,12,0,0,1
1249,vietnamnet.vn,2014-07-26,7,0,0,0
1250,vietnamnet.vn,2014-07-27,13,0,0,0
1251,vietnamnet.vn,2014-07-28,17,0,0,0
1252,vietnamnet.vn,2014-07-29,17,3,0,0
1253,vietnamnet.vn,2014-07-30,7,0,0,0
1254,vietnamnet.vn,2014-07-31,20,23,0,0
1255,vietnamnet.vn,2014-08-01,25,24,0,0
1256,vietnamnet.vn,2014-08-02,12,0,0,0
1257,vietnamnet.vn,2014-08-03,11,16,3,0
1258,vietnamnet.vn,2014-08-04,11,0,0,0
1259,vietnamnet.vn,2014-08-07,9,0,0,0
1260,vietnamnet.vn,2014-08-08,19,14,0,0
1261,vietnamnet.vn,2014-08-09,12,2,6,0
1262,vietnamnet.vn,2014-08-10,9,0,4,0
1263,vietnamnet.vn,2014-08-13,13,0,0,0
1264,vietnamnet.vn,2014-08-14,17,0,20,0
1265,vietnamnet.vn,2014-08-15,17,2,0,0
1266,vietnamnet.vn,2014-08-16,12,6,0,0
1267,vietnamnet.vn,2014-08-17,11,0,0,0
1268,vietnamnet.vn,2014-08-18,12,0,0,0
1269,vietnamnet.vn,2014-08-19,21,0,10,0
1270,vietnamnet.vn,2014-08-20,13,0,0,0
1271,vietnamnet.vn,2014-08-21,14,18,0,0
1272,vietnamnet.vn,2014-08-22,20,0,0,0
1273,vietnamnet.vn,2014-08-23,5,0,0,0
1274,vietnamnet.vn,2014-08-25,12,0,0,0
1275,vietnamnet.vn,2014-08-26,22,32,0,0
1276,vietnamnet.vn,2014-08-27,16,16,0,8
1277,vietnamnet.vn,2014-08-28,17,0,0,0
1278,vietnamnet.vn,2014-08-29,3,0,0,0
1279,vietnamnet.vn,2014-08-31,5,0,0,1
1280,vietnamnet.vn,2014-09-01,10,0,0,0
1281,vietnamnet.vn,2014-09-02,11,4,0,0
1282,vietnamnet.vn,2014-09-03,20,2,0,0
1283,vietnamnet.vn,2014-09-05,17,18,0,0
1284,vietnamnet.vn,2014-09-06,8,9,0,0
1285,vietnamnet.vn,2014-09-07,8,0,0,0
1286,vietnamnet.vn,2014-09-09,11,6,0,2
1287,vietnamnet.vn,2014-09-10,14,0,0,0
1288,vietnamnet.vn,2014-09-11,4,0,0,0
1289,vietnamnet.vn,2014-09-12,13,8,0,0
1290,vietnamnet.vn,2014-09-13,12,0,3,2
1291,vietnamnet.vn,2014-09-14,13,14,0,12
1292,vietnamnet.vn,2014-09-15,9,1,0,0
1293,vietnamnet.vn,2014-09-16,10,0,0,0
1294,vietnamnet.vn,2014-09-17,15,12,0,0
1295,vietnamnet.vn,2014-09-19,11,8,0,0
1296,vietnamnet.vn,2014-09-20,11,12,0,0
1297,vietnamnet.vn,2014-09-21,10,12,3,0
1298,vietnamnet.vn,2014-09-22,10,4,0,0
1299,vietnamnet.vn,2014-09-23,13,0,0,0
1300,vietnamnet.vn,2014-09-24,19,16,0,0
1301,vietnamnet.vn,2014-09-25,17,0,0,0
1302,vietnamnet.vn,2014-09-26,15,0,0,0
1303,vietnamnet.vn,2014-09-27,13,0,0,0
1304,vietnamnet.vn,2014-09-28,14,16,54,81
1305,vietnamnet.vn,2014-09-29,14,45,12,0
1306,vietnamnet.vn,2014-09-30,18,9,0,0
1307,vietnamnet.vn,2014-10-01,15,12,9,0
1308,vietnamnet.vn,2014-10-02,12,2,0,0
1309,vietnamnet.vn,2014-10-03,18,2,0,0
1310,vietnamnet.vn,2014-10-04,4,30,0,60
1311,vietnamnet.vn,2014-10-05,10,8,0,4
1312,vietnamnet.vn,2014-10-06,12,16,0,6
1313,vietnamnet.vn,2014-10-07,4,2,0,16
1314,vietnamnet.vn,2014-10-08,21,0,2,2
1315,vietnamnet.vn,2014-10-09,12,1,0,1
1316,vietnamnet.vn,2014-10-10,17,0,16,24
1317,vietnamnet.vn,2014-10-11,12,34,6,0
1318,vietnamnet.vn,2014-10-12,14,4,0,0
1319,vietnamnet.vn,2014-10-14,3,0,0,0
1320,vietnamnet.vn,2014-10-15,20,0,0,0
1321,vietnamnet.vn,2014-10-16,17,1,0,0
1322,vietnamnet.vn,2014-10-17,3,0,0,0
1323,vietnamnet.vn,2014-10-18,5,0,0,0
1324,vietnamnet.vn,2014-10-19,10,1,0,0
1325,vietnamnet.vn,2014-10-20,26,13,0,0
1326,vietnamnet.vn,2014-10-21,21,101,44,20
1327,vietnamnet.vn,2014-10-22,6,0,0,0
1328,vietnamnet.vn,2014-10-23,11,6,3,0
1329,vietnamnet.vn,2014-10-24,25,50,32,126
1330,vietnamnet.vn,2014-10-25,11,4,3,0
1331,vietnamnet.vn,2014-10-26,3,0,0,0
1332,vietnamnet.vn,2014-10-28,4,0,0,0
1333,vietnamnet.vn,2014-10-29,15,52,58,0
1334,vietnamnet.vn,2014-10-30,16,81,40,80
1335,vietnamnet.vn,2014-10-31,16,4,8,0
1336,vietnamnet.vn,2014-11-01,11,90,20,0
1337,vietnamnet.vn,2014-11-03,3,7,0,0
1338,vietnamnet.vn,2014-11-04,16,18,0,0
1339,vietnamnet.vn,2014-11-05,6,28,0,128
1340,vietnamnet.vn,2014-11-06,9,2,3,0
1341,vietnamnet.vn,2014-11-07,18,26,8,2
1342,vietnamnet.vn,2014-11-08,10,0,15,0
1343,vietnamnet.vn,2014-11-11,12,0,0,0
1344,vietnamnet.vn,2014-11-12,17,4,0,0
1345,vietnamnet.vn,2014-11-13,17,20,64,100
1346,vietnamnet.vn,2014-11-15,11,4,6,0
1347,vietnamnet.vn,2014-11-16,15,2,3,0
1348,vietnamnet.vn,2014-11-17,14,8,0,0
1349,vietnamnet.vn,2014-11-18,16,4,0,0
1350,vietnamnet.vn,2014-11-19,16,34,10,36
1351,vietnamnet.vn,2014-11-20,17,16,0,12
1352,vietnamnet.vn,2014-11-21,14,2,24,0
1353,vietnamnet.vn,2014-11-22,13,8,2,0
1354,vietnamnet.vn,2014-11-23,9,144,0,288
1355,vietnamnet.vn,2014-11-24,3,0,0,0
1356,vietnamnet.vn,2014-11-25,23,6,0,0
1357,vietnamnet.vn,2014-11-26,17,16,0,0
1358,vietnamnet.vn,2014-11-27,20,64,0,0
1359,vietnamnet.vn,2014-11-28,17,0,0,0
1360,vietnamnet.vn,2014-11-29,13,30,6,34
1361,vietnamnet.vn,2014-11-30,9,0,0,0
1362,vietnamnet.vn,2014-12-01,1,0,6,0
1363,vietnamnet.vn,2014-12-02,3,0,0,0
1364,vietnamnet.vn,2014-12-03,15,32,0,0
1365,vietnamnet.vn,2014-12-04,17,16,11,0
1366,vietnamnet.vn,2014-12-05,20,12,0,8
1367,vietnamnet.vn,2014-12-06,3,12,4,0
1368,vietnamnet.vn,2014-12-07,5,0,0,0
1369,vietnamnet.vn,2014-12-08,15,0,0,0
1370,vietnamnet.vn,2014-12-09,5,5,0,30
1371,vietnamnet.vn,2014-12-10,22,0,0,0
1372,vietnamnet.vn,2014-12-11,13,9,1,0
1373,vietnamnet.vn,2014-12-12,18,4,0,0
1374,vietnamnet.vn,2014-12-13,12,0,0,0
1375,vietnamnet.vn,2014-12-14,5,36,0,0
1376,vietnamnet.vn,2014-12-15,4,0,2,4
1377,vietnamnet.vn,2014-12-16,20,6,0,0
1378,vietnamnet.vn,2014-12-17,4,0,0,0
1379,vietnamnet.vn,2014-12-18,11,0,0,0
1380,vietnamnet.vn,2014-12-19,16,18,8,0
1381,vietnamnet.vn,2014-12-20,9,48,9,18
1382,vietnamnet.vn,2014-12-21,12,0,0,0
1383,vietnamnet.vn,2014-12-22,22,0,0,0
1384,vietnamnet.vn,2014-12-23,17,6,33,0
1385,vietnamnet.vn,2014-12-24,15,12,8,6
1386,vietnamnet.vn,2014-12-28,7,0,0,0
1387,vietnamnet.vn,2014-12-29,15,3,0,0
1388,vietnamnet.vn,2014-12-30,23,16,4,4
1389,vietnamnet.vn,2014-12-31,23,8,2,0
1390,vietnamnet.vn,2015-01-01,9,128,76,98
1391,vietnamnet.vn,2015-01-02,1,30,0,0
1392,vietnamnet.vn,2015-01-04,7,0,0,0
1393,vietnamnet.vn,2015-01-05,18,42,0,0
1394,vietnamnet.vn,2015-01-06,20,40,0,0
1395,vietnamnet.vn,2015-01-07,21,33,12,96
1396,vietnamnet.vn,2015-01-08,13,46,12,20
1397,vietnamnet.vn,2015-01-09,23,40,20,16
1398,vietnamnet.vn,2015-01-10,1,0,0,0
1399,vietnamnet.vn,2015-01-12,2,2,0,0
1400,vietnamnet.vn,2015-01-13,10,0,0,0
1401,vietnamnet.vn,2015-01-14,13,1,6,32
1402,vietnamnet.vn,2015-01-16,10,12,0,0
1403,vietnamnet.vn,2015-01-17,11,73,0,0
1404,vietnamnet.vn,2015-01-18,9,1,0,0
1405,vietnamnet.vn,2015-01-19,15,8,8,24
1406,vietnamnet.vn,2015-01-20,18,38,0,0
1407,vietnamnet.vn,2015-01-21,20,8,1,0
1408,vietnamnet.vn,2015-01-22,26,0,0,0
1409,vietnamnet.vn,2015-01-23,8,16,6,0
1410,vietnamnet.vn,2015-01-24,12,8,0,0
1411,vietnamnet.vn,2015-01-25,11,0,0,0
1412,vietnamnet.vn,2015-01-26,12,0,0,0
1413,vietnamnet.vn,2015-01-27,16,1,0,0
1414,vietnamnet.vn,2015-01-28,18,42,0,0
1415,vietnamnet.vn,2015-01-29,19,6,0,0
1416,vietnamnet.vn,2015-02-02,5,0,0,0
1417,vietnamnet.vn,2015-02-03,16,0,0,0
1418,vietnamnet.vn,2015-02-04,22,18,16,0
1419,vietnamnet.vn,2015-02-05,18,1,0,0
1420,vietnamnet.vn,2015-02-06,16,0,0,0
1421,vietnamnet.vn,2015-02-07,15,28,14,28
1422,vietnamnet.vn,2015-02-08,13,12,0,0
1423,vietnamnet.vn,2015-02-09,12,180,96,150
1424,vietnamnet.vn,2015-02-10,14,0,0,0
1425,vietnamnet.vn,2015-02-11,12,0,0,0
1426,vietnamnet.vn,2015-02-12,6,0,0,0
1427,vietnamnet.vn,2015-02-13,13,0,0,0
1428,vietnamnet.vn,2015-02-14,10,0,0,0
1429,vietnamnet.vn,2015-02-15,4,0,0,0
1430,vietnamnet.vn,2015-02-16,11,48,72,240
1431,vietnamnet.vn,2015-02-17,8,0,0,0
1432,vietnamnet.vn,2015-02-18,7,88,15,90
1433,vietnamnet.vn,2015-02-21,7,6,0,0
1434,vietnamnet.vn,2015-02-22,9,2,10,12
1435,vietnamnet.vn,2015-02-23,7,3,0,0
1436,vietnamnet.vn,2015-02-24,8,12,12,100
1437,vietnamnet.vn,2015-02-25,11,2,0,0
1438,vietnamnet.vn,2015-02-26,15,5,0,0
1439,vietnamnet.vn,2015-02-27,16,1,0,0
1440,vietnamnet.vn,2015-02-28,4,0,0,0
1441,vietnamnet.vn,2015-03-03,15,12,0,0
1442,vietnamnet.vn,2015-03-04,12,12,6,0
1443,vietnamnet.vn,2015-03-05,14,24,0,0
1444,vietnamnet.vn,2015-03-06,4,63,0,24
1445,vietnamnet.vn,2015-03-07,7,0,0,0
1446,vietnamnet.vn,2015-03-08,13,45,72,240
1447,vietnamnet.vn,2015-03-09,15,0,0,12
1448,vietnamnet.vn,2015-03-10,14,42,14,14
1449,vietnamnet.vn,2015-03-11,10,0,6,0
1450,vietnamnet.vn,2015-03-12,6,0,0,0
1451,vietnamnet.vn,2015-03-13,16,72,0,24
1452,vietnamnet.vn,2015-03-14,8,0,0,0
1453,vietnamnet.vn,2015-03-15,10,4,6,0
1454,vietnamnet.vn,2015-03-16,1,48,12,0
1455,vietnamnet.vn,2015-03-17,9,0,0,0
1456,vietnamnet.vn,2015-03-18,16,7,0,15
1457,vietnamnet.vn,2015-03-19,16,2,0,0
1458,vietnamnet.vn,2015-03-20,5,0,0,0
1459,vietnamnet.vn,2015-03-22,5,0,0,0
1460,vietnamnet.vn,2015-03-23,24,0,0,0
1461,vietnamnet.vn,2015-03-24,15,26,9,49
1462,vietnamnet.vn,2015-03-25,13,2,0,0
1463,vietnamnet.vn,2015-03-26,7,0,0,0
1464,vietnamnet.vn,2015-03-27,13,224,3,80
1465,vietnamnet.vn,2015-03-28,13,3,0,0
1466,vietnamnet.vn,2015-03-29,11,0,0,0
1467,vietnamnet.vn,2015-03-30,16,3,0,0
1468,vietnamnet.vn,2015-03-31,6,0,0,1
1469,vietnamnet.vn,2015-04-01,14,0,2,0
1470,vietnamnet.vn,2015-04-02,15,0,0,0
1471,vietnamnet.vn,2015-04-03,19,0,6,0
1472,vietnamnet.vn,2015-04-04,9,0,0,0
1473,vietnamnet.vn,2015-04-05,12,0,0,0
1474,vietnamnet.vn,2015-04-06,5,0,0,0
1475,vietnamnet.vn,2015-04-07,15,102,13,0
1476,vietnamnet.vn,2015-04-08,11,8,90,90
1477,vietnamnet.vn,2015-04-09,19,16,8,0
1478,vietnamnet.vn,2015-04-10,7,0,0,0
1479,vietnamnet.vn,2015-04-11,10,2,0,0
1480,vietnamnet.vn,2015-04-12,12,0,0,0
1481,vietnamnet.vn,2015-04-13,14,0,4,0
1482,vietnamnet.vn,2015-04-14,23,4,2,0
1483,vietnamnet.vn,2015-04-15,23,28,0,0
1484,vietnamnet.vn,2015-04-16,27,4,0,0
1485,vietnamnet.vn,2015-04-17,18,5,0,0
1486,vietnamnet.vn,2015-04-20,17,96,15,9
1487,vietnamnet.vn,2015-04-21,14,20,0,4
1488,vietnamnet.vn,2015-04-22,19,54,0,36
1489,vietnamnet.vn,2015-04-23,15,13,0,0
1490,vietnamnet.vn,2015-04-24,10,0,0,0
1491,vietnamnet.vn,2015-04-25,19,0,0,0
1492,vietnamnet.vn,2015-04-26,12,0,0,0
1493,vietnamnet.vn,2015-04-27,12,0,0,4
1494,vietnamnet.vn,2015-04-29,4,0,0,2
1495,vietnamnet.vn,2015-04-30,9,6,0,0
1496,vietnamnet.vn,2015-05-01,10,0,4,0
1497,vietnamnet.vn,2015-05-02,4,0,0,2
1498,vietnamnet.vn,2015-05-04,2,0,0,0
1499,vietnamnet.vn,2015-05-05,14,86,0,0
1500,vietnamnet.vn,2015-05-06,15,2,0,2
1501,vietnamnet.vn,2015-05-07,13,90,6,138
1502,vietnamnet.vn,2015-05-08,5,48,0,225
1503,vietnamnet.vn,2015-05-11,6,0,0,0
1504,vietnamnet.vn,2015-05-12,24,26,4,0
1505,vietnamnet.vn,2015-05-13,13,9,0,0
1506,vietnamnet.vn,2015-05-15,6,0,0,0
1507,vietnamnet.vn,2015-05-16,14,0,30,12
1508,vietnamnet.vn,2015-05-17,8,0,0,0
1509,vietnamnet.vn,2015-05-18,16,4,0,0
1510,vietnamnet.vn,2015-05-19,13,10,0,0
1511,vietnamnet.vn,2015-05-20,15,0,2,0
1512,vietnamnet.vn,2015-05-21,20,0,0,0
1513,vietnamnet.vn,2015-05-22,14,0,0,0
1514,vietnamnet.vn,2015-05-23,12,14,0,0
1515,vietnamnet.vn,2015-05-24,8,4,0,0
1516,vietnamnet.vn,2015-05-25,5,0,0,0
1517,vietnamnet.vn,2015-05-26,20,0,0,6
1518,vietnamnet.vn,2015-05-27,12,10,0,0
1519,vietnamnet.vn,2015-05-28,18,0,0,0
1520,vietnamnet.vn,2015-05-31,7,12,0,0
1521,vietnamnet.vn,2015-06-01,18,0,0,0
1522,vietnamnet.vn,2015-06-02,19,0,0,0
1523,vietnamnet.vn,2015-06-03,16,3,3,3
1524,vietnamnet.vn,2015-06-04,25,15,0,1
1525,vietnamnet.vn,2015-06-05,9,0,0,0
1526,vietnamnet.vn,2015-06-07,3,14,0,0
1527,vietnamnet.vn,2015-06-08,20,12,0,120
1528,vietnamnet.vn,2015-06-09,21,28,10,0
1529,vietnamnet.vn,2015-06-10,18,2,0,0
1530,vietnamnet.vn,2015-06-11,15,0,0,0
1531,vietnamnet.vn,2015-06-12,1,0,0,0
1532,vietnamnet.vn,2015-06-13,9,0,0,0
1533,vietnamnet.vn,2015-06-14,10,24,0,0
1534,vietnamnet.vn,2015-06-15,20,6,0,0
1535,vietnamnet.vn,2015-06-16,14,0,0,0
1536,vietnamnet.vn,2015-06-17,9,3,0,0
1537,vietnamnet.vn,2015-06-18,14,0,0,0
1538,vietnamnet.vn,2015-06-19,17,2,1,0
1539,vietnamnet.vn,2015-06-20,13,0,0,0
1540,vietnamnet.vn,2015-06-21,7,15,0,0
1541,vietnamnet.vn,2015-06-22,7,0,0,0
1542,vietnamnet.vn,2015-06-23,18,3,2,0
1543,vietnamnet.vn,2015-06-24,25,31,0,0
1544,vietnamnet.vn,2015-06-27,5,48,0,27
1545,vietnamnet.vn,2015-06-28,12,6,0,0
1546,vietnamnet.vn,2015-06-29,17,0,0,0
1547,vietnamnet.vn,2015-06-30,15,22,0,0
1548,vietnamnet.vn,2015-07-01,23,13,0,4
1549,vietnamnet.vn,2015-07-02,20,0,0,0
1550,vietnamnet.vn,2015-07-03,16,0,0,0
1551,vietnamnet.vn,2015-07-04,11,0,0,0
1552,vietnamnet.vn,2015-07-07,3,0,0,0
1553,vietnamnet.vn,2015-07-08,21,11,0,2
1554,vietnamnet.vn,2015-07-09,24,12,2,4
1555,vietnamnet.vn,2015-07-10,21,1,0,4
1556,vietnamnet.vn,2015-07-11,13,2,0,2
1557,vietnamnet.vn,2015-07-12,11,4,0,0
1558,vietnamnet.vn,2015-07-13,13,29,4,0
1559,vietnamnet.vn,2015-07-14,21,6,0,0
1560,vietnamnet.vn,2015-07-15,19,41,0,16
1561,vietnamnet.vn,2015-07-16,2,2,0,4
1562,vietnamnet.vn,2015-07-17,18,13,0,4
1563,vietnamnet.vn,2015-07-18,10,2,4,0
1564,vietnamnet.vn,2015-07-19,9,0,0,0
1565,vietnamnet.vn,2015-07-20,12,4,1,0
1566,vietnamnet.vn,2015-07-21,8,12,0,0
1567,vietnamnet.vn,2015-07-22,17,0,0,0
1568,vietnamnet.vn,2015-07-23,1,12,8,0
1569,vietnamnet.vn,2015-07-24,11,0,0,0
1570,vietnamnet.vn,2015-07-25,13,0,0,0
1571,vietnamnet.vn,2015-07-26,9,2,0,0
1572,vietnamnet.vn,2015-07-27,23,2,0,0
1573,vietnamnet.vn,2015-07-28,11,0,0,0
1574,vietnamnet.vn,2015-07-29,20,0,0,2
1575,vietnamnet.vn,2015-07-30,17,0,0,3
1576,vietnamnet.vn,2015-07-31,14,0,12,0
1577,vietnamnet.vn,2015-08-01,4,18,1,60
1578,vietnamnet.vn,2015-08-03,14,0,0,0
1579,vietnamnet.vn,2015-08-04,28,31,3,4
1580,vietnamnet.vn,2015-08-05,19,18,0,0
1581,vietnamnet.vn,2015-08-06,15,10,0,0
1582,vietnamnet.vn,2015-08-09,10,4,0,0
1583,vietnamnet.vn,2015-08-10,19,6,0,0
1584,vietnamnet.vn,2015-08-11,16,0,0,0
1585,vietnamnet.vn,2015-08-12,23,4,0,16
1586,vietnamnet.vn,2015-08-13,1,0,0,0
1587,vietnamnet.vn,2015-08-14,21,93,0,40
1588,vietnamnet.vn,2015-08-15,13,13,0,0
1589,vietnamnet.vn,2015-08-16,8,40,0,0
1590,vietnamnet.vn,2015-08-17,18,4,0,0
1591,vietnamnet.vn,2015-08-18,2,32,9,0
1592,vietnamnet.vn,2015-08-19,8,32,0,48
1593,vietnamnet.vn,2015-08-20,24,30,0,27
1594,vietnamnet.vn,2015-08-21,18,120,0,59
1595,vietnamnet.vn,2015-08-22,4,12,0,0
1596,vietnamnet.vn,2015-08-23,9,48,3,84
1597,vietnamnet.vn,2015-08-24,22,40,6,12
1598,vietnamnet.vn,2015-08-25,22,11,1,4
1599,vietnamnet.vn,2015-08-26,12,10,22,48
1600,vietnamnet.vn,2015-08-27,20,32,0,2
1601,vietnamnet.vn,2015-08-28,21,2,0,1
1602,vietnamnet.vn,2015-08-29,1,18,4,4
1603,vietnamnet.vn,2015-08-31,6,0,0,0
1604,vietnamnet.vn,2015-09-01,19,10,0,0
1605,vietnamnet.vn,2015-09-03,3,0,0,0
1606,vietnamnet.vn,2015-09-04,20,5,0,6
1607,vietnamnet.vn,2015-09-05,14,6,0,0
1608,vietnamnet.vn,2015-09-06,12,12,0,0
1609,vietnamnet.vn,2015-09-07,9,0,0,0
1610,vietnamnet.vn,2015-09-08,18,6,0,0
1611,vietnamnet.vn,2015-09-09,7,15,6,0
1612,vietnamnet.vn,2015-09-10,4,0,8,0
1613,vietnamnet.vn,2015-09-11,20,24,0,36
1614,vietnamnet.vn,2015-09-12,1,0,0,0
1615,vietnamnet.vn,2015-09-14,13,0,0,0
1616,vietnamnet.vn,2015-09-15,26,38,4,56
1617,vietnamnet.vn,2015-09-16,4,0,0,0
1618,vietnamnet.vn,2015-09-17,5,48,8,6
1619,vietnamnet.vn,2015-09-18,23,10,0,2
1620,vietnamnet.vn,2015-09-19,18,4,0,0
1621,vietnamnet.vn,2015-09-20,12,5,0,0
1622,vietnamnet.vn,2015-09-21,17,24,0,135
1623,vietnamnet.vn,2015-09-22,21,38,0,0
1624,vietnamnet.vn,2015-09-24,16,12,0,0
1625,vietnamnet.vn,2015-09-25,22,3,10,0
1626,vietnamnet.vn,2015-09-26,12,0,0,0
1627,vietnamnet.vn,2015-09-28,2,0,0,0
1628,vietnamnet.vn,2015-09-29,23,12,0,2
1629,vietnamnet.vn,2015-09-30,6,18,0,0
1630,vietnamnet.vn,2015-10-01,24,8,0,0
1631,vietnamnet.vn,2015-10-02,8,13,0,0
1632,vietnamnet.vn,2015-10-03,15,0,0,0
1633,vietnamnet.vn,2015-10-04,6,0,0,0
1634,vietnamnet.vn,2015-10-05,19,28,0,0
1635,vietnamnet.vn,2015-10-06,29,179,37,26
1636,vietnamnet.vn,2015-10-07,10,48,0,0
1637,vietnamnet.vn,2015-10-08,22,5,1,4
1638,vietnamnet.vn,2015-10-09,15,20,0,0
1639,vietnamnet.vn,2015-10-10,10,30,0,0
1640,vietnamnet.vn,2015-10-11,7,64,12,32
1641,vietnamnet.vn,2015-10-12,3,0,0,0
1642,vietnamnet.vn,2015-10-13,21,31,0,4
1643,vietnamnet.vn,2015-10-14,6,80,36,40
1644,vietnamnet.vn,2015-10-15,24,180,4,80
1645,vietnamnet.vn,2015-10-16,17,72,28,1
1646,vietnamnet.vn,2015-10-17,14,12,6,0
1647,vietnamnet.vn,2015-10-18,13,4,2,2
1648,vietnamnet.vn,2015-10-19,29,8,0,0
1649,vietnamnet.vn,2015-10-20,26,78,28,0
1650,vietnamnet.vn,2015-10-21,16,4,8,0
1651,vietnamnet.vn,2015-10-22,12,32,0,10
1652,vietnamnet.vn,2015-10-23,13,0,0,0
1653,vietnamnet.vn,2015-10-24,16,0,0,0
1654,vietnamnet.vn,2015-10-25,9,10,12,0
1655,vietnamnet.vn,2015-10-26,9,0,0,0
1656,vietnamnet.vn,2015-10-27,25,42,0,0
1657,vietnamnet.vn,2015-10-28,20,44,7,19
1658,vietnamnet.vn,2015-10-29,23,8,16,0
1659,vietnamnet.vn,2015-10-30,19,12,75,0
1660,vietnamnet.vn,2015-10-31,9,0,0,0
1661,vietnamnet.vn,2015-11-01,10,6,0,0
1662,vietnamnet.vn,2015-11-02,12,37,4,0
1663,vietnamnet.vn,2015-11-03,19,3,0,0
1664,vietnamnet.vn,2015-11-05,11,2,4,0
1665,vietnamnet.vn,2015-11-06,27,55,0,0
1666,vietnamnet.vn,2015-11-07,12,12,0,24
1667,vietnamnet.vn,2015-11-08,13,3,0,0
1668,vietnamnet.vn,2015-11-09,21,24,0,3
1669,vietnamnet.vn,2015-11-10,19,0,16,0
1670,vietnamnet.vn,2015-11-11,13,0,0,0
1671,vietnamnet.vn,2015-11-12,20,13,4,12
1672,vietnamnet.vn,2015-11-13,18,3,5,0
1673,vietnamnet.vn,2015-11-15,2,24,0,0
1674,vietnamnet.vn,2015-11-16,26,34,0,2
1675,vietnamnet.vn,2015-11-17,4,0,0,0
1676,vietnamnet.vn,2015-11-18,24,90,0,0
1677,vietnamnet.vn,2015-11-19,13,0,0,0
1678,vietnamnet.vn,2015-11-20,26,9,0,0
1679,vietnamnet.vn,2015-11-22,1,0,0,0
1680,vietnamnet.vn,2015-11-23,23,2,0,0
1681,vietnamnet.vn,2015-11-24,10,0,2,2
1682,vietnamnet.vn,2015-11-25,21,8,18,0
1683,vietnamnet.vn,2015-11-26,15,7,4,5
1684,vietnamnet.vn,2015-11-27,21,0,0,0
1685,vietnamnet.vn,2015-11-28,12,0,0,0
1686,vietnamnet.vn,2015-11-29,14,9,16,18
1687,vietnamnet.vn,2015-11-30,24,24,0,0
1688,vietnamnet.vn,2015-12-01,11,12,0,0
1689,vietnamnet.vn,2015-12-02,26,35,10,6
1690,vietnamnet.vn,2015-12-03,26,106,81,50
1691,vietnamnet.vn,2015-12-04,20,6,2,6
1692,vietnamnet.vn,2015-12-05,21,66,4,0
1693,vietnamnet.vn,2015-12-06,14,0,0,0
1694,vietnamnet.vn,2015-12-07,1,0,0,0
1695,vietnamnet.vn,2015-12-08,33,39,6,0
1696,vietnamnet.vn,2015-12-09,13,27,9,28
1697,vietnamnet.vn,2015-12-10,24,6,28,0
1698,vietnamnet.vn,2015-12-11,20,0,0,0
1699,vietnamnet.vn,2015-12-12,23,24,4,6
1700,vietnamnet.vn,2015-12-13,5,32,0,8
1701,vietnamnet.vn,2015-12-14,6,0,0,0
1702,vietnamnet.vn,2015-12-15,21,0,0,0
1703,vietnamnet.vn,2015-12-16,30,0,0,0
1704,vietnamnet.vn,2015-12-17,28,27,10,44
1705,vietnamnet.vn,2015-12-18,24,309,274,376
1706,vietnamnet.vn,2015-12-19,3,32,0,300
1707,vietnamnet.vn,2015-12-21,5,0,0,0
1708,vietnamnet.vn,2015-12-22,20,0,0,3
1709,vietnamnet.vn,2015-12-23,19,0,0,0
1710,vietnamnet.vn,2015-12-24,25,29,80,64
1711,vietnamnet.vn,2015-12-25,18,0,0,0
1712,vietnamnet.vn,2015-12-26,21,35,16,40
1713,vietnamnet.vn,2015-12-27,14,32,0,50
1714,vietnamnet.vn,2015-12-28,20,3,0,0
1715,vietnamnet.vn,2015-12-29,10,12,24,0
1716,vietnamnet.vn,2015-12-31,8,12,4,2
